,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
7775,BSU_38810,Synpcc7942_0960,45.845,373,168,7,20,365,50,415,3.529999999999999e-102,304.0,365,1.021917808219178,<=>
7822,BSU_38860,Synpcc7942_0320,44.545,330,171,5,3,329,6,326,4.6599999999999985e-95,282.0,339,0.9734513274336283,<=>
7859,BSU_39420,Synpcc7942_0983,36.792,212,129,4,3,213,10,217,2.45e-41,137.0,223,0.9506726457399103,<=>
7913,BSU_39540,Synpcc7942_2150,25.083000000000002,303,181,10,2,291,25,294,1.6600000000000002e-15,72.4,328,0.9237804878048781,<=>
8000,BSU_39740,Synpcc7942_2339,24.671,304,183,13,39,322,63,340,1.24e-07,48.5,325,0.9353846153846154,<=>
8006,BSU_39820,Synpcc7942_1813,27.825,593,358,15,20,581,23,576,6.429999999999999e-63,216.0,626,0.9472843450479234,<=>
8095,BSU_40410,Synpcc7942_1453,48.696000000000005,230,115,2,3,230,6,234,2.4999999999999995e-65,199.0,235,0.9787234042553191,<=>
8118,BSU_40420,Synpcc7942_2409,49.645,423,213,0,1,423,1,423,5.929999999999998e-163,462.0,430,0.9837209302325581,<=>
8119,BSU_40440,Synpcc7942_1325,48.19,442,223,4,3,441,8,446,2.839999999999999e-144,416.0,454,0.973568281938326,<=>
8120,BSU_40500,Synpcc7942_2559,34.247,146,94,2,1,145,5,149,1.4e-22,84.0,149,0.9798657718120806,<=>
8213,BSU_40880,Synpcc7942_2607,35.094,265,150,9,1,248,1,260,2.9999999999999996e-43,144.0,252,1.0515873015873016,<=>
8216,BSU_40910,Synpcc7942_0012,38.461999999999996,91,56,0,4,94,6,96,6.82e-22,79.0,95,0.9578947368421052,<=>
8217,BSU_40920,Synpcc7942_0554,60.0,365,142,3,3,366,2,363,1.1099999999999996e-159,449.0,366,0.9972677595628415,<=>
8226,BSU_41000,Synpcc7942_0267,36.744,215,133,2,25,237,28,241,7.83e-46,149.0,239,0.899581589958159,<=>
8227,BSU_41010,Synpcc7942_2423,50.243,617,301,4,7,619,6,620,0.0,617.0,628,0.982484076433121,<=>
8229,BSU_41020,Synpcc7942_1582,42.95,461,255,4,2,459,7,462,1.29e-125,369.0,459,1.0043572984749456,<=>
8239,BSU_41060,Synpcc7942_1614,52.381,42,20,0,2,43,3,44,8.130000000000001e-08,39.7,44,0.9545454545454546,<=>
