,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
8007,Synpcc7942_2565,BSU_24450,54.891000000000005,184,83,0,1,184,1,184,2.3099999999999996e-75,221.0,185,0.9945945945945946,<=>
8008,Synpcc7942_2567,BSU_05900,33.441,311,182,8,28,324,25,324,8.83e-40,139.0,327,0.9510703363914373,<=>
8009,Synpcc7942_2569,BSU_15550,42.667,225,127,2,11,234,7,230,1.0399999999999999e-53,170.0,240,0.9375,<=>
8010,Synpcc7942_2570,BSU_38460,43.317,404,198,10,11,400,26,412,2.509999999999999e-109,324.0,402,1.0049751243781095,<=>
8012,Synpcc7942_2571,BSU_37510,37.329,584,334,11,57,625,53,619,1.2199999999999997e-116,360.0,625,0.9344,<=>
8025,Synpcc7942_2574,BSU_30760,43.46,237,133,1,12,247,4,240,9.509999999999998e-67,204.0,251,0.9442231075697212,<=>
8111,Synpcc7942_2575,BSU_30770,31.803,305,191,5,9,303,8,305,2.5299999999999995e-48,160.0,313,0.9744408945686901,<=>
8113,Synpcc7942_2577,BSU_01700,41.98,293,170,0,11,303,10,302,1e-74,228.0,307,0.9543973941368078,<=>
8119,Synpcc7942_2582,BSU_14670,30.916,262,168,5,14,268,9,264,1.18e-34,122.0,273,0.9597069597069597,<=>
8139,Synpcc7942_2588,BSU_03640,31.646,474,294,9,3,467,4,456,1.6e-60,203.0,506,0.9367588932806324,<=>
8143,Synpcc7942_2595,BSU_26610,34.097,393,249,5,35,423,11,397,4.629999999999999e-74,237.0,476,0.8256302521008403,<=>
8148,Synpcc7942_2596,BSU_10850,26.666999999999998,315,199,11,16,311,5,306,8.48e-20,85.9,353,0.8923512747875354,<=>
8160,Synpcc7942_2603,BSU_14900,46.693000000000005,514,267,6,11,520,6,516,1.5399999999999995e-155,455.0,541,0.9500924214417745,<=>
8162,Synpcc7942_2604,BSU_14910,32.973,185,111,5,19,195,24,203,1.3099999999999999e-23,90.1,195,0.9487179487179487,<=>
8164,Synpcc7942_2606,BSU_28950,45.876000000000005,582,299,7,22,599,71,640,0.0,543.0,604,0.9635761589403974,<=>
8168,Synpcc7942_2607,BSU_40880,35.094,265,150,9,1,260,1,248,4.91e-43,144.0,265,1.0,<=>
8170,Synpcc7942_2610,BSU_15610,47.034,236,124,1,10,245,2,236,9.56e-71,215.0,265,0.8905660377358491,<=>
8171,Synpcc7942_2612,BSU_32250,59.818999999999996,331,128,3,18,346,2,329,1.0199999999999997e-141,403.0,366,0.9043715846994536,<=>
