,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
8481,Synpcc7942_2541,b2606,54.464,112,51,0,23,134,4,115,8.1e-38,122.0,137,0.8175182481751825,<=>
8482,Synpcc7942_2545,b0600,32.804,378,240,8,12,381,13,384,3.229999999999999e-57,189.0,392,0.9642857142857143,<=>
8493,Synpcc7942_2546,b0494,24.241999999999997,198,115,8,4,199,21,185,4.04e-05,40.4,239,0.8284518828451883,<=>
8494,Synpcc7942_2548,b0071,37.374,198,117,3,1,192,1,197,1.24e-37,126.0,202,0.9801980198019802,<=>
8495,Synpcc7942_2551,b2712,38.731,772,404,25,13,751,10,745,5.039999999999999e-118,370.0,770,1.0025974025974025,<=>
8499,Synpcc7942_2553,b2991,33.929,112,73,1,1,111,1,112,8.859999999999999e-13,57.0,112,1.0,<=>
8501,Synpcc7942_2555,b2994,21.467,559,323,18,1,450,1,552,5.71e-18,83.6,476,1.1743697478991597,<=>
8507,Synpcc7942_2558,b2530,51.724,377,177,3,3,375,2,377,1.2099999999999997e-136,393.0,388,0.9716494845360825,<=>
8510,Synpcc7942_2559,b4203,36.913000000000004,149,91,2,5,151,1,148,1.1599999999999998e-22,84.7,152,0.9802631578947368,<=>
8515,Synpcc7942_2565,b4147,48.619,181,93,0,4,184,6,186,1.5599999999999998e-53,166.0,185,0.9783783783783784,<=>
8519,Synpcc7942_2567,b0417,38.019,313,164,12,28,326,28,324,3.0899999999999997e-41,143.0,327,0.9571865443425076,<=>
8521,Synpcc7942_2569,b1281,39.565,230,133,3,10,238,17,241,9.719999999999998e-49,157.0,240,0.9583333333333334,<=>
8522,Synpcc7942_2570,b1637,29.601999999999997,402,252,11,28,401,24,422,1.8399999999999997e-44,156.0,402,1.0,<=>
8530,Synpcc7942_2573,b1859,31.224,237,158,3,31,265,23,256,1.32e-25,99.0,276,0.8586956521739131,<=>
8532,Synpcc7942_2574,b4287,35.887,248,138,5,11,245,2,241,2.0699999999999998e-36,126.0,251,0.9880478087649402,<=>
8628,Synpcc7942_2577,b2428,42.361000000000004,288,166,0,10,297,5,292,2.2599999999999997e-73,225.0,307,0.9381107491856677,<=>
8654,Synpcc7942_2588,b3843,47.531000000000006,486,249,4,3,484,7,490,8.149999999999997e-158,455.0,506,0.9604743083003953,<=>
8656,Synpcc7942_2595,b4461,26.73,419,263,10,41,442,21,412,3.58e-41,149.0,476,0.8802521008403361,<=>
8661,Synpcc7942_2596,b1068,28.267,329,202,9,13,331,1,305,2.33e-23,95.5,353,0.9320113314447592,<=>
8667,Synpcc7942_2600,b0428,37.918,269,165,2,3,270,28,295,1.38e-43,147.0,276,0.9746376811594203,<=>
8671,Synpcc7942_2604,b0430,31.5,200,130,3,2,195,3,201,1.56e-20,82.0,195,1.0256410256410255,<=>
8672,Synpcc7942_2606,b1719,40.172,580,328,7,22,597,68,632,2.6999999999999993e-157,462.0,604,0.9602649006622517,<=>
8674,Synpcc7942_2607,b1749,35.531,273,150,7,1,258,1,262,1.0699999999999999e-41,141.0,265,1.030188679245283,<=>
8680,Synpcc7942_2613,b3385,27.426,237,141,7,60,267,5,239,3.7199999999999995e-18,78.6,273,0.8681318681318682,<=>
